invoice_id,ci_id,vendor,service_area,period,contracted_rate,billed_amount,ci_status,planted_error
INV003141,CI-0261,NorthStar Telecom,Wireless/Mobile,2025-09-01,1014.34,1014.34,Active,none
INV003142,CI-0261,NorthStar Telecom,Wireless/Mobile,2025-10-01,1014.34,1014.34,Active,none
INV003143,CI-0261,NorthStar Telecom,Wireless/Mobile,2025-11-01,1014.34,1014.34,Active,none
INV003144,CI-0261,NorthStar Telecom,Wireless/Mobile,2025-12-01,1014.34,1014.34,Active,none
INV003148,CI-0262,Meridian Networks,Wireless/Mobile,2025-04-01,1107.0,1107.0,Decommissioned,ghost_circuit
INV003157,CI-0263,Atlas Fiber,Contact Center,2025-01-01,1024.05,1024.05,Active,none
INV003158,CI-0263,Atlas Fiber,Contact Center,2025-02-01,1024.05,1024.05,Active,none
INV003159,CI-0263,Atlas Fiber,Contact Center,2025-03-01,1024.05,1024.05,Active,none
INV003160,CI-0263,Atlas Fiber,Contact Center,2025-04-01,1024.05,1024.05,Active,none
INV003161,CI-0263,Atlas Fiber,Contact Center,2025-05-01,1024.05,1024.05,Active,none
INV003162,CI-0263,Atlas Fiber,Contact Center,2025-06-01,1024.05,1024.05,Active,none
INV003163,CI-0263,Atlas Fiber,Contact Center,2025-07-01,1024.05,1024.05,Active,none
INV003164,CI-0263,Atlas Fiber,Contact Center,2025-08-01,1024.05,1024.05,Active,none
INV003165,CI-0263,Atlas Fiber,Contact Center,2025-09-01,1024.05,1024.05,Active,none
INV003166,CI-0263,Atlas Fiber,Contact Center,2025-10-01,1024.05,1024.05,Active,none
INV003167,CI-0263,Atlas Fiber,Contact Center,2025-11-01,1024.05,1024.05,Active,none
INV003168,CI-0263,Atlas Fiber,Contact Center,2025-12-01,1024.05,1024.05,Active,none
INV003169,CI-0264,BlueRidge Comms,Contact Center,2025-01-01,831.91,831.91,Active,none
INV003170,CI-0264,BlueRidge Comms,Contact Center,2025-02-01,831.91,831.91,Active,none
INV003171,CI-0264,BlueRidge Comms,Contact Center,2025-03-01,831.91,831.91,Active,none
INV003172,CI-0264,BlueRidge Comms,Contact Center,2025-04-01,831.91,831.91,Active,none
INV003173,CI-0264,BlueRidge Comms,Contact Center,2025-05-01,831.91,831.91,Active,none
INV003174,CI-0264,BlueRidge Comms,Contact Center,2025-06-01,831.91,831.91,Active,none
INV003175,CI-0264,BlueRidge Comms,Contact Center,2025-07-01,831.91,831.91,Active,none
INV003176,CI-0264,BlueRidge Comms,Contact Center,2025-08-01,831.91,831.91,Active,none
INV003177,CI-0264,BlueRidge Comms,Contact Center,2025-09-01,831.91,831.91,Active,none
INV003178,CI-0264,BlueRidge Comms,Contact Center,2025-10-01,831.91,831.91,Active,none
INV003179,CI-0264,BlueRidge Comms,Contact Center,2025-11-01,831.91,831.91,Active,none
INV003180,CI-0264,BlueRidge Comms,Contact Center,2025-12-01,831.91,831.91,Active,none
INV003181,CI-0265,Cascade Mobile,Cloud Connectivity,2025-01-01,1244.96,1244.96,Active,none
INV003182,CI-0265,Cascade Mobile,Cloud Connectivity,2025-02-01,1244.96,1244.96,Active,none
INV003183,CI-0265,Cascade Mobile,Cloud Connectivity,2025-03-01,1244.96,1244.96,Active,none
INV003184,CI-0265,Cascade Mobile,Cloud Connectivity,2025-04-01,1244.96,1244.96,Active,none
INV003185,CI-0265,Cascade Mobile,Cloud Connectivity,2025-05-01,1244.96,1244.96,Active,none
INV003186,CI-0265,Cascade Mobile,Cloud Connectivity,2025-06-01,1244.96,1244.96,Active,none
INV003187,CI-0265,Cascade Mobile,Cloud Connectivity,2025-07-01,1244.96,1244.96,Active,none
INV003188,CI-0265,Cascade Mobile,Cloud Connectivity,2025-08-01,1244.96,1244.96,Active,none
INV003189,CI-0265,Cascade Mobile,Cloud Connectivity,2025-09-01,1244.96,1244.96,Active,none
INV003190,CI-0265,Cascade Mobile,Cloud Connectivity,2025-10-01,1244.96,1244.96,Active,none
INV003191,CI-0265,Cascade Mobile,Cloud Connectivity,2025-11-01,1244.96,1244.96,Active,none
INV003192,CI-0265,Cascade Mobile,Cloud Connectivity,2025-12-01,1244.96,1244.96,Active,none
INV003193,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-01-01,881.8,881.8,Active,none
INV003194,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-02-01,881.8,881.8,Active,none
INV003195,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-03-01,881.8,881.8,Active,none
INV003196,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-04-01,881.8,881.8,Active,none
INV003197,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-05-01,881.8,881.8,Active,none
INV003198,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-06-01,881.8,881.8,Active,none
INV003199,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-07-01,881.8,881.8,Active,none
INV003200,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-08-01,881.8,881.8,Active,none
INV003201,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-09-01,881.8,881.8,Active,none
INV003202,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-10-01,881.8,881.8,Active,none
INV003203,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-11-01,881.8,881.8,Active,none
INV003204,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-12-01,881.8,881.8,Active,none
INV003205,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-01-01,1061.82,1061.82,Active,none
INV003206,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-02-01,1061.82,1061.82,Active,none
INV003207,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-03-01,1061.82,1061.82,Active,none
INV003208,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-04-01,1061.82,2123.64,Active,duplicate
INV003209,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-05-01,1061.82,1061.82,Active,none
INV003210,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-06-01,1061.82,1061.82,Active,none
INV003211,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-07-01,1061.82,1061.82,Active,none
INV003212,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-08-01,1061.82,1061.82,Active,none
INV003213,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-09-01,1061.82,1061.82,Active,none
INV003214,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-10-01,1061.82,1061.82,Active,none
INV003215,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-11-01,1061.82,1061.82,Active,none
INV003216,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-12-01,1061.82,1061.82,Active,none
INV003217,CI-0268,Meridian Networks,Cloud Connectivity,2025-01-01,902.49,902.49,Active,none
INV003218,CI-0268,Meridian Networks,Cloud Connectivity,2025-02-01,902.49,902.49,Active,none
INV003219,CI-0268,Meridian Networks,Cloud Connectivity,2025-03-01,902.49,902.49,Active,none
INV003220,CI-0268,Meridian Networks,Cloud Connectivity,2025-04-01,902.49,902.49,Active,none
INV003221,CI-0268,Meridian Networks,Cloud Connectivity,2025-05-01,902.49,1804.98,Active,duplicate
INV003222,CI-0268,Meridian Networks,Cloud Connectivity,2025-06-01,902.49,902.49,Active,none
INV003223,CI-0268,Meridian Networks,Cloud Connectivity,2025-07-01,902.49,902.49,Active,none
INV003224,CI-0268,Meridian Networks,Cloud Connectivity,2025-08-01,902.49,902.49,Active,ghost_circuit
INV003225,CI-0268,Meridian Networks,Cloud Connectivity,2025-09-01,902.49,902.49,Active,none
INV003226,CI-0268,Meridian Networks,Cloud Connectivity,2025-10-01,902.49,902.49,Active,none
INV003227,CI-0268,Meridian Networks,Cloud Connectivity,2025-11-01,902.49,902.49,Active,none
INV003228,CI-0268,Meridian Networks,Cloud Connectivity,2025-12-01,902.49,1804.98,Active,duplicate
INV003229,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-01-01,882.04,882.04,Active,none
INV003230,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-02-01,882.04,882.04,Active,none
INV003231,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-03-01,882.04,882.04,Active,none
INV003232,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-04-01,882.04,882.04,Active,none
INV003233,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-05-01,882.04,882.04,Active,none
INV003234,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-06-01,882.04,882.04,Active,none
INV003235,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-07-01,882.04,882.04,Active,none
INV003236,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-08-01,882.04,882.04,Active,none
INV003237,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-09-01,882.04,882.04,Active,none
INV003238,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-10-01,882.04,882.04,Active,none
INV003239,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-11-01,882.04,882.04,Active,none
INV003240,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-12-01,882.04,882.04,Active,none
INV003241,CI-0270,Cascade Mobile,Wireless/Mobile,2025-01-01,1181.32,1181.32,Active,none
INV003242,CI-0270,Cascade Mobile,Wireless/Mobile,2025-02-01,1181.32,1181.32,Active,none
INV003243,CI-0270,Cascade Mobile,Wireless/Mobile,2025-03-01,1181.32,1181.32,Active,none
INV003244,CI-0270,Cascade Mobile,Wireless/Mobile,2025-04-01,1181.32,1181.32,Active,none
INV003245,CI-0270,Cascade Mobile,Wireless/Mobile,2025-05-01,1181.32,1181.32,Active,none
INV003246,CI-0270,Cascade Mobile,Wireless/Mobile,2025-06-01,1181.32,1181.32,Active,none
INV003247,CI-0270,Cascade Mobile,Wireless/Mobile,2025-07-01,1181.32,1181.32,Active,none
INV003248,CI-0270,Cascade Mobile,Wireless/Mobile,2025-08-01,1181.32,1181.32,Active,none
INV003249,CI-0270,Cascade Mobile,Wireless/Mobile,2025-09-01,1181.32,1181.32,Active,none
INV003250,CI-0270,Cascade Mobile,Wireless/Mobile,2025-10-01,1181.32,1181.32,Active,none
INV003251,CI-0270,Cascade Mobile,Wireless/Mobile,2025-11-01,1181.32,1181.32,Active,none
INV003252,CI-0270,Cascade Mobile,Wireless/Mobile,2025-12-01,1181.32,1181.32,Active,none
INV003253,CI-0271,NorthStar Telecom,WAN/Circuits,2025-01-01,1014.44,1014.44,Decommissioned,ghost_circuit
INV003289,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-01-01,1168.01,1168.01,Active,none
INV003290,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-02-01,1168.01,1168.01,Active,none
INV003291,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-03-01,1168.01,1168.01,Active,none
INV003292,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-04-01,1168.01,1168.01,Active,none
INV003293,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-05-01,1168.01,1168.01,Active,none
INV003294,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-06-01,1168.01,1168.01,Active,none
INV003295,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-07-01,1168.01,1168.01,Active,none
INV003296,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-08-01,1168.01,1168.01,Active,none
INV003297,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-09-01,1168.01,1168.01,Active,none
INV003298,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-10-01,1168.01,1168.01,Active,none
INV003299,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-11-01,1168.01,1168.01,Active,none
INV003300,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-12-01,1168.01,1168.01,Active,none
INV003313,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-01-01,973.07,973.07,Active,none
INV003314,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-02-01,973.07,973.07,Active,none
INV003315,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-03-01,973.07,973.07,Active,none
INV003316,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-04-01,973.07,973.07,Active,ghost_circuit
INV003317,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-05-01,973.07,973.07,Active,none
INV003318,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-06-01,973.07,973.07,Active,none
INV003319,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-07-01,973.07,973.07,Active,none
INV003320,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-08-01,973.07,973.07,Active,none
INV003321,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-09-01,973.07,973.07,Active,none
INV003322,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-10-01,973.07,973.07,Active,none
INV003323,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-11-01,973.07,973.07,Active,none
INV003324,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-12-01,973.07,973.07,Active,none
INV003325,CI-0277,Cascade Mobile,Data Center Net,2025-01-01,938.59,938.59,Active,none
INV003326,CI-0277,Cascade Mobile,Data Center Net,2025-02-01,938.59,938.59,Active,none
INV003327,CI-0277,Cascade Mobile,Data Center Net,2025-03-01,938.59,938.59,Active,none
INV003328,CI-0277,Cascade Mobile,Data Center Net,2025-04-01,938.59,938.59,Active,none
INV003329,CI-0277,Cascade Mobile,Data Center Net,2025-05-01,938.59,938.59,Active,none
INV003330,CI-0277,Cascade Mobile,Data Center Net,2025-06-01,938.59,938.59,Active,ghost_circuit
INV003331,CI-0277,Cascade Mobile,Data Center Net,2025-07-01,938.59,938.59,Active,none
INV003332,CI-0277,Cascade Mobile,Data Center Net,2025-08-01,938.59,938.59,Active,none
INV003333,CI-0277,Cascade Mobile,Data Center Net,2025-09-01,938.59,938.59,Active,none
INV003334,CI-0277,Cascade Mobile,Data Center Net,2025-10-01,938.59,938.59,Active,none
INV003335,CI-0277,Cascade Mobile,Data Center Net,2025-11-01,938.59,938.59,Active,none
INV003336,CI-0277,Cascade Mobile,Data Center Net,2025-12-01,938.59,938.59,Active,none
INV003337,CI-0278,Meridian Networks,WAN/Circuits,2025-01-01,1439.6,1439.6,Active,none
INV003338,CI-0278,Meridian Networks,WAN/Circuits,2025-02-01,1439.6,1439.6,Active,none
INV003339,CI-0278,Meridian Networks,WAN/Circuits,2025-03-01,1439.6,1439.6,Active,none
INV003340,CI-0278,Meridian Networks,WAN/Circuits,2025-04-01,1439.6,1439.6,Active,none
INV003341,CI-0278,Meridian Networks,WAN/Circuits,2025-05-01,1439.6,1439.6,Active,none
INV003342,CI-0278,Meridian Networks,WAN/Circuits,2025-06-01,1439.6,1439.6,Active,none
INV003343,CI-0278,Meridian Networks,WAN/Circuits,2025-07-01,1439.6,1439.6,Active,none
INV003344,CI-0278,Meridian Networks,WAN/Circuits,2025-08-01,1439.6,1439.6,Active,none
INV003345,CI-0278,Meridian Networks,WAN/Circuits,2025-09-01,1439.6,1439.6,Active,none
INV003346,CI-0278,Meridian Networks,WAN/Circuits,2025-10-01,1439.6,1439.6,Active,none
INV003347,CI-0278,Meridian Networks,WAN/Circuits,2025-11-01,1439.6,1439.6,Active,none
INV003348,CI-0278,Meridian Networks,WAN/Circuits,2025-12-01,1439.6,2297.68,Active,rate_overcharge
INV003361,CI-0280,Atlas Fiber,Wireless/Mobile,2025-01-01,783.85,783.85,Active,none
INV003362,CI-0280,Atlas Fiber,Wireless/Mobile,2025-02-01,783.85,783.85,Active,none
INV003363,CI-0280,Atlas Fiber,Wireless/Mobile,2025-03-01,783.85,783.85,Active,none
INV003364,CI-0280,Atlas Fiber,Wireless/Mobile,2025-04-01,783.85,783.85,Active,none
INV003365,CI-0280,Atlas Fiber,Wireless/Mobile,2025-05-01,783.85,783.85,Active,none
INV003366,CI-0280,Atlas Fiber,Wireless/Mobile,2025-06-01,783.85,783.85,Active,none
INV003367,CI-0280,Atlas Fiber,Wireless/Mobile,2025-07-01,783.85,783.85,Active,none
INV003368,CI-0280,Atlas Fiber,Wireless/Mobile,2025-08-01,783.85,783.85,Active,none
INV003369,CI-0280,Atlas Fiber,Wireless/Mobile,2025-09-01,783.85,783.85,Active,none
INV003370,CI-0280,Atlas Fiber,Wireless/Mobile,2025-10-01,783.85,783.85,Active,none
INV003371,CI-0280,Atlas Fiber,Wireless/Mobile,2025-11-01,783.85,783.85,Active,none
INV003372,CI-0280,Atlas Fiber,Wireless/Mobile,2025-12-01,783.85,783.85,Active,none
INV003373,CI-0281,BlueRidge Comms,Voice/UCaaS,2025-01-01,1204.98,1204.98,Active,none
INV003374,CI-0281,BlueRidge Comms,Voice/UCaaS,2025-02-01,1204.98,1204.98,Active,none
INV003375,CI-0281,BlueRidge Comms,Voice/UCaaS,2025-03-01,1204.98,1204.98,Active,none
INV003376,CI-0281,BlueRidge Comms,Voice/UCaaS,2025-04-01,1204.98,1204.98,Active,none
INV003377,CI-0281,BlueRidge Comms,Voice/UCaaS,2025-05-01,1204.98,1204.98,Active,none
INV003378,CI-0281,BlueRidge Comms,Voice/UCaaS,2025-06-01,1204.98,1204.98,Active,none
INV003379,CI-0281,BlueRidge Comms,Voice/UCaaS,2025-07-01,1204.98,1204.98,Active,none
INV003380,CI-0281,BlueRidge Comms,Voice/UCaaS,2025-08-01,1204.98,1204.98,Active,none
INV003381,CI-0281,BlueRidge Comms,Voice/UCaaS,2025-09-01,1204.98,1204.98,Active,none
INV003382,CI-0281,BlueRidge Comms,Voice/UCaaS,2025-10-01,1204.98,1204.98,Active,none
INV003383,CI-0281,BlueRidge Comms,Voice/UCaaS,2025-11-01,1204.98,1204.98,Active,none
INV003384,CI-0281,BlueRidge Comms,Voice/UCaaS,2025-12-01,1204.98,1204.98,Active,none
INV003385,CI-0282,BlueRidge Comms,Data Center Net,2025-01-01,1212.04,1212.04,Active,none
INV003386,CI-0282,BlueRidge Comms,Data Center Net,2025-02-01,1212.04,1212.04,Active,none
INV003387,CI-0282,BlueRidge Comms,Data Center Net,2025-03-01,1212.04,1212.04,Active,none
INV003388,CI-0282,BlueRidge Comms,Data Center Net,2025-04-01,1212.04,1212.04,Active,none
INV003389,CI-0282,BlueRidge Comms,Data Center Net,2025-05-01,1212.04,1212.04,Active,none
INV003390,CI-0282,BlueRidge Comms,Data Center Net,2025-06-01,1212.04,1212.04,Active,none
INV003391,CI-0282,BlueRidge Comms,Data Center Net,2025-07-01,1212.04,1212.04,Active,none
INV003392,CI-0282,BlueRidge Comms,Data Center Net,2025-08-01,1212.04,1212.04,Active,none
INV003393,CI-0282,BlueRidge Comms,Data Center Net,2025-09-01,1212.04,1212.04,Active,none
INV003394,CI-0282,BlueRidge Comms,Data Center Net,2025-10-01,1212.04,1212.04,Active,none
INV003395,CI-0282,BlueRidge Comms,Data Center Net,2025-11-01,1212.04,1212.04,Active,none
INV003396,CI-0282,BlueRidge Comms,Data Center Net,2025-12-01,1212.04,1212.04,Active,none
INV003397,CI-0283,NorthStar Telecom,Voice/UCaaS,2025-01-01,1161.29,1161.29,Active,none
INV003398,CI-0283,NorthStar Telecom,Voice/UCaaS,2025-02-01,1161.29,1161.29,Active,none
INV003399,CI-0283,NorthStar Telecom,Voice/UCaaS,2025-03-01,1161.29,1161.29,Active,none
INV003400,CI-0283,NorthStar Telecom,Voice/UCaaS,2025-04-01,1161.29,1161.29,Active,none
INV003401,CI-0283,NorthStar Telecom,Voice/UCaaS,2025-05-01,1161.29,1161.29,Active,none
INV003402,CI-0283,NorthStar Telecom,Voice/UCaaS,2025-06-01,1161.29,1161.29,Active,none
INV003403,CI-0283,NorthStar Telecom,Voice/UCaaS,2025-07-01,1161.29,1161.29,Active,none
INV003404,CI-0283,NorthStar Telecom,Voice/UCaaS,2025-08-01,1161.29,1161.29,Active,none
INV003405,CI-0283,NorthStar Telecom,Voice/UCaaS,2025-09-01,1161.29,1161.29,Active,none
INV003406,CI-0283,NorthStar Telecom,Voice/UCaaS,2025-10-01,1161.29,1161.29,Active,none
INV003407,CI-0283,NorthStar Telecom,Voice/UCaaS,2025-11-01,1161.29,1161.29,Active,none
INV003408,CI-0283,NorthStar Telecom,Voice/UCaaS,2025-12-01,1161.29,1161.29,Active,none
INV003409,CI-0284,Meridian Networks,Voice/UCaaS,2025-01-01,1744.78,1744.78,Active,none
INV003410,CI-0284,Meridian Networks,Voice/UCaaS,2025-02-01,1744.78,1744.78,Active,none
INV003411,CI-0284,Meridian Networks,Voice/UCaaS,2025-03-01,1744.78,1744.78,Active,none
INV003412,CI-0284,Meridian Networks,Voice/UCaaS,2025-04-01,1744.78,1744.78,Active,none
INV003413,CI-0284,Meridian Networks,Voice/UCaaS,2025-05-01,1744.78,1744.78,Active,none
INV003414,CI-0284,Meridian Networks,Voice/UCaaS,2025-06-01,1744.78,1744.78,Active,none
INV003415,CI-0284,Meridian Networks,Voice/UCaaS,2025-07-01,1744.78,1744.78,Active,none
INV003416,CI-0284,Meridian Networks,Voice/UCaaS,2025-08-01,1744.78,1744.78,Active,none
INV003417,CI-0284,Meridian Networks,Voice/UCaaS,2025-09-01,1744.78,1744.78,Active,none
INV003418,CI-0284,Meridian Networks,Voice/UCaaS,2025-10-01,1744.78,1744.78,Active,none
INV003419,CI-0284,Meridian Networks,Voice/UCaaS,2025-11-01,1744.78,1744.78,Active,none
INV003420,CI-0284,Meridian Networks,Voice/UCaaS,2025-12-01,1744.78,2712.83,Active,rate_overcharge
INV003421,CI-0285,Atlas Fiber,Contact Center,2025-01-01,1099.34,1099.34,Active,none
INV003422,CI-0285,Atlas Fiber,Contact Center,2025-02-01,1099.34,1099.34,Active,none
INV003423,CI-0285,Atlas Fiber,Contact Center,2025-03-01,1099.34,1099.34,Active,none
INV003424,CI-0285,Atlas Fiber,Contact Center,2025-04-01,1099.34,1099.34,Active,none
INV003425,CI-0285,Atlas Fiber,Contact Center,2025-05-01,1099.34,1099.34,Active,none
INV003426,CI-0285,Atlas Fiber,Contact Center,2025-06-01,1099.34,1099.34,Active,none
INV003427,CI-0285,Atlas Fiber,Contact Center,2025-07-01,1099.34,1099.34,Active,none
INV003428,CI-0285,Atlas Fiber,Contact Center,2025-08-01,1099.34,1099.34,Active,none
INV003429,CI-0285,Atlas Fiber,Contact Center,2025-09-01,1099.34,1099.34,Active,none
INV003430,CI-0285,Atlas Fiber,Contact Center,2025-10-01,1099.34,1099.34,Active,none
INV003431,CI-0285,Atlas Fiber,Contact Center,2025-11-01,1099.34,1099.34,Active,none
INV003432,CI-0285,Atlas Fiber,Contact Center,2025-12-01,1099.34,1099.34,Active,none
INV003433,CI-0286,BlueRidge Comms,WAN/Circuits,2025-01-01,1111.74,1111.74,Active,none
INV003434,CI-0286,BlueRidge Comms,WAN/Circuits,2025-02-01,1111.74,1111.74,Active,none
INV003435,CI-0286,BlueRidge Comms,WAN/Circuits,2025-03-01,1111.74,1111.74,Active,none
INV003436,CI-0286,BlueRidge Comms,WAN/Circuits,2025-04-01,1111.74,1111.74,Active,none
INV003437,CI-0286,BlueRidge Comms,WAN/Circuits,2025-05-01,1111.74,1111.74,Active,none
INV003438,CI-0286,BlueRidge Comms,WAN/Circuits,2025-06-01,1111.74,1111.74,Active,none
INV003439,CI-0286,BlueRidge Comms,WAN/Circuits,2025-07-01,1111.74,1111.74,Active,none
INV003440,CI-0286,BlueRidge Comms,WAN/Circuits,2025-08-01,1111.74,1111.74,Active,none
INV003441,CI-0286,BlueRidge Comms,WAN/Circuits,2025-09-01,1111.74,1111.74,Active,none
INV003442,CI-0286,BlueRidge Comms,WAN/Circuits,2025-10-01,1111.74,1111.74,Active,none
INV003443,CI-0286,BlueRidge Comms,WAN/Circuits,2025-11-01,1111.74,1111.74,Active,none
INV003444,CI-0286,BlueRidge Comms,WAN/Circuits,2025-12-01,1111.74,1111.74,Active,none
INV003457,CI-0288,BlueRidge Comms,Cloud Connectivity,2025-01-01,932.78,932.78,Active,none
INV003458,CI-0288,BlueRidge Comms,Cloud Connectivity,2025-02-01,932.78,932.78,Active,none
INV003459,CI-0288,BlueRidge Comms,Cloud Connectivity,2025-03-01,932.78,932.78,Active,none
INV003460,CI-0288,BlueRidge Comms,Cloud Connectivity,2025-04-01,932.78,932.78,Active,none
INV003461,CI-0288,BlueRidge Comms,Cloud Connectivity,2025-05-01,932.78,932.78,Active,none
INV003462,CI-0288,BlueRidge Comms,Cloud Connectivity,2025-06-01,932.78,932.78,Active,none
INV003463,CI-0288,BlueRidge Comms,Cloud Connectivity,2025-07-01,932.78,932.78,Active,none
INV003464,CI-0288,BlueRidge Comms,Cloud Connectivity,2025-08-01,932.78,932.78,Active,none
