incident_id,ci_id,service_area,site,vendor,priority,opened,mttr_hours,cost_to_resolve
INC002898,CI-0267,Voice/UCaaS,SITE-02,NorthStar Telecom,P4,2025-07-01,35.6,4486.16
INC002899,CI-0267,Voice/UCaaS,SITE-02,NorthStar Telecom,P4,2025-07-01,67.9,8326.21
INC002900,CI-0267,Voice/UCaaS,SITE-02,NorthStar Telecom,P3,2025-11-01,12.7,1419.38
INC002901,CI-0268,Cloud Connectivity,SITE-17,Meridian Networks,P4,2025-05-01,53.1,6309.5
INC002902,CI-0268,Cloud Connectivity,SITE-17,Meridian Networks,P3,2025-05-01,16.6,1700.08
INC002903,CI-0268,Cloud Connectivity,SITE-17,Meridian Networks,P2,2025-06-01,16.9,1520.36
INC002904,CI-0268,Cloud Connectivity,SITE-17,Meridian Networks,P3,2025-07-01,16.4,1798.99
INC002905,CI-0268,Cloud Connectivity,SITE-17,Meridian Networks,P2,2025-08-01,8.9,1063.35
INC002906,CI-0268,Cloud Connectivity,SITE-17,Meridian Networks,P4,2025-08-01,24.5,2271.03
INC002907,CI-0268,Cloud Connectivity,SITE-17,Meridian Networks,P3,2025-11-01,21.8,2334.13
INC002908,CI-0268,Cloud Connectivity,SITE-17,Meridian Networks,P2,2025-11-01,9.8,969.65
INC002909,CI-0268,Cloud Connectivity,SITE-17,Meridian Networks,P3,2025-12-01,25.7,2668.91
INC002910,CI-0269,Cloud Connectivity,SITE-17,NorthStar Telecom,P3,2025-05-01,27.9,3358.57
INC002911,CI-0269,Cloud Connectivity,SITE-17,NorthStar Telecom,P2,2025-05-01,18.9,2392.07
INC002912,CI-0269,Cloud Connectivity,SITE-17,NorthStar Telecom,P2,2025-05-01,12.8,1641.06
INC002913,CI-0269,Cloud Connectivity,SITE-17,NorthStar Telecom,P3,2025-06-01,20.2,2133.36
INC002914,CI-0269,Cloud Connectivity,SITE-17,NorthStar Telecom,P3,2025-11-01,24.2,3120.47
INC002915,CI-0270,Wireless/Mobile,SITE-17,Cascade Mobile,P1,2025-01-01,9.1,911.19
INC002916,CI-0270,Wireless/Mobile,SITE-17,Cascade Mobile,P4,2025-05-01,39.1,4003.34
INC002917,CI-0270,Wireless/Mobile,SITE-17,Cascade Mobile,P4,2025-06-01,56.3,5344.34
INC002918,CI-0270,Wireless/Mobile,SITE-17,Cascade Mobile,P3,2025-07-01,18.7,2183.82
INC002919,CI-0270,Wireless/Mobile,SITE-17,Cascade Mobile,P3,2025-10-01,12.8,1572.11
INC002920,CI-0270,Wireless/Mobile,SITE-17,Cascade Mobile,P4,2025-12-01,75.0,9938.41
INC002921,CI-0271,WAN/Circuits,SITE-19,NorthStar Telecom,P2,2025-02-01,12.1,1330.73
INC002922,CI-0271,WAN/Circuits,SITE-19,NorthStar Telecom,P3,2025-05-01,14.0,1340.21
INC002923,CI-0271,WAN/Circuits,SITE-19,NorthStar Telecom,P4,2025-05-01,26.1,2524.13
INC002924,CI-0271,WAN/Circuits,SITE-19,NorthStar Telecom,P3,2025-09-01,35.0,3418.52
INC002925,CI-0271,WAN/Circuits,SITE-19,NorthStar Telecom,P4,2025-09-01,56.4,7072.39
INC002926,CI-0271,WAN/Circuits,SITE-19,NorthStar Telecom,P2,2025-11-01,8.1,1021.18
INC002927,CI-0271,WAN/Circuits,SITE-19,NorthStar Telecom,P3,2025-11-01,38.0,4176.89
INC002928,CI-0272,WAN/Circuits,SITE-05,Meridian Networks,P4,2025-01-01,40.4,3913.26
INC002929,CI-0272,WAN/Circuits,SITE-05,Meridian Networks,P2,2025-01-01,9.8,1189.96
INC002930,CI-0272,WAN/Circuits,SITE-05,Meridian Networks,P3,2025-03-01,25.9,2505.53
INC002931,CI-0272,WAN/Circuits,SITE-05,Meridian Networks,P4,2025-04-01,39.4,4511.13
INC002932,CI-0272,WAN/Circuits,SITE-05,Meridian Networks,P4,2025-08-01,60.7,5604.72
INC002933,CI-0272,WAN/Circuits,SITE-05,Meridian Networks,P4,2025-08-01,53.4,5718.75
INC002934,CI-0272,WAN/Circuits,SITE-05,Meridian Networks,P3,2025-12-01,37.6,5246.17
INC002935,CI-0273,Contact Center,SITE-20,Atlas Fiber,P2,2025-01-01,11.9,1182.03
INC002936,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-01-01,13.6,1563.89
INC002937,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-01-01,18.8,2233.08
INC002938,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-01-01,24.6,2421.76
INC002939,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-01-01,34.5,3091.99
INC002940,CI-0273,Contact Center,SITE-20,Atlas Fiber,P2,2025-02-01,8.6,942.09
INC002941,CI-0273,Contact Center,SITE-20,Atlas Fiber,P4,2025-02-01,33.3,3812.57
INC002942,CI-0273,Contact Center,SITE-20,Atlas Fiber,P4,2025-02-01,24.7,2165.73
INC002943,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-02-01,17.9,2017.31
INC002944,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-02-01,27.4,2551.41
INC002945,CI-0273,Contact Center,SITE-20,Atlas Fiber,P1,2025-03-01,8.3,987.7
INC002946,CI-0273,Contact Center,SITE-20,Atlas Fiber,P2,2025-03-01,13.9,1520.29
INC002947,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-04-01,31.8,2762.55
INC002948,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-04-01,34.6,3684.72
INC002949,CI-0273,Contact Center,SITE-20,Atlas Fiber,P4,2025-04-01,31.8,4303.16
INC002950,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-05-01,29.7,2735.03
INC002951,CI-0273,Contact Center,SITE-20,Atlas Fiber,P4,2025-05-01,64.3,8826.91
INC002952,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-06-01,15.8,1455.1
INC002953,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-06-01,16.1,1490.66
INC002954,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-07-01,28.5,2829.16
INC002955,CI-0273,Contact Center,SITE-20,Atlas Fiber,P2,2025-07-01,18.2,1644.72
INC002956,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-07-01,18.1,2427.84
INC002957,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-07-01,37.3,4863.55
INC002958,CI-0273,Contact Center,SITE-20,Atlas Fiber,P4,2025-08-01,57.9,6457.88
INC002959,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-08-01,24.1,2254.17
INC002960,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-08-01,14.4,1292.87
INC002961,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-08-01,29.6,3513.42
INC002962,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-08-01,31.8,3439.24
INC002963,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-09-01,31.8,3164.74
INC002964,CI-0273,Contact Center,SITE-20,Atlas Fiber,P4,2025-09-01,38.1,4308.98
INC002965,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-10-01,28.2,2524.06
INC002966,CI-0273,Contact Center,SITE-20,Atlas Fiber,P2,2025-10-01,18.8,1783.8
INC002967,CI-0273,Contact Center,SITE-20,Atlas Fiber,P4,2025-10-01,38.6,4118.12
INC002968,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-10-01,28.5,3205.34
INC002969,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-11-01,19.9,1935.53
INC002970,CI-0273,Contact Center,SITE-20,Atlas Fiber,P4,2025-11-01,75.9,6576.84
INC002971,CI-0273,Contact Center,SITE-20,Atlas Fiber,P2,2025-11-01,18.7,1943.93
INC002972,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-11-01,29.5,3079.98
INC002973,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-11-01,35.8,4152.62
INC002974,CI-0273,Contact Center,SITE-20,Atlas Fiber,P4,2025-12-01,25.0,2947.06
INC002975,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-12-01,23.3,2589.83
INC002976,CI-0273,Contact Center,SITE-20,Atlas Fiber,P4,2025-12-01,71.2,6798.17
INC002977,CI-0273,Contact Center,SITE-20,Atlas Fiber,P2,2025-12-01,14.3,1398.55
INC002978,CI-0273,Contact Center,SITE-20,Atlas Fiber,P2,2025-12-01,8.7,832.35
INC002979,CI-0273,Contact Center,SITE-20,Atlas Fiber,P3,2025-12-01,37.5,4890.16
INC002980,CI-0274,Voice/UCaaS,SITE-07,BlueRidge Comms,P4,2025-03-01,50.1,6097.61
INC002981,CI-0274,Voice/UCaaS,SITE-07,BlueRidge Comms,P4,2025-05-01,32.5,2795.59
INC002982,CI-0274,Voice/UCaaS,SITE-07,BlueRidge Comms,P4,2025-05-01,55.7,5075.21
INC002983,CI-0274,Voice/UCaaS,SITE-07,BlueRidge Comms,P4,2025-12-01,28.4,2464.99
INC002984,CI-0275,Voice/UCaaS,SITE-17,BlueRidge Comms,P1,2025-05-01,8.0,1015.18
INC002985,CI-0275,Voice/UCaaS,SITE-17,BlueRidge Comms,P1,2025-05-01,7.1,695.8
INC002986,CI-0275,Voice/UCaaS,SITE-17,BlueRidge Comms,P2,2025-06-01,9.4,1120.17
INC002987,CI-0275,Voice/UCaaS,SITE-17,BlueRidge Comms,P3,2025-07-01,33.1,4147.85
INC002988,CI-0275,Voice/UCaaS,SITE-17,BlueRidge Comms,P3,2025-08-01,27.0,2389.62
INC002989,CI-0275,Voice/UCaaS,SITE-17,BlueRidge Comms,P4,2025-11-01,61.0,6915.17
INC002990,CI-0275,Voice/UCaaS,SITE-17,BlueRidge Comms,P3,2025-11-01,31.7,4207.03
INC002991,CI-0275,Voice/UCaaS,SITE-17,BlueRidge Comms,P4,2025-12-01,49.2,5218.3
INC002992,CI-0276,Voice/UCaaS,SITE-12,BlueRidge Comms,P4,2025-04-01,28.1,2471.83
INC002993,CI-0276,Voice/UCaaS,SITE-12,BlueRidge Comms,P1,2025-11-01,3.2,290.0
INC002994,CI-0276,Voice/UCaaS,SITE-12,BlueRidge Comms,P3,2025-12-01,35.1,3393.91
INC002995,CI-0277,Data Center Net,SITE-16,Cascade Mobile,P4,2025-01-01,30.6,3515.98
INC002996,CI-0277,Data Center Net,SITE-16,Cascade Mobile,P3,2025-01-01,29.5,2896.54
INC002997,CI-0277,Data Center Net,SITE-16,Cascade Mobile,P2,2025-03-01,7.7,905.68
INC002998,CI-0277,Data Center Net,SITE-16,Cascade Mobile,P2,2025-06-01,14.9,1440.38
INC002999,CI-0277,Data Center Net,SITE-16,Cascade Mobile,P3,2025-08-01,32.6,4236.05
INC003000,CI-0277,Data Center Net,SITE-16,Cascade Mobile,P4,2025-09-01,24.8,2803.78
INC003001,CI-0277,Data Center Net,SITE-16,Cascade Mobile,P3,2025-12-01,16.1,1870.71
INC003002,CI-0278,WAN/Circuits,SITE-13,Meridian Networks,P4,2025-01-01,47.2,6377.88
INC003003,CI-0278,WAN/Circuits,SITE-13,Meridian Networks,P4,2025-02-01,34.2,3825.78
INC003004,CI-0278,WAN/Circuits,SITE-13,Meridian Networks,P4,2025-05-01,43.0,4063.91
INC003005,CI-0278,WAN/Circuits,SITE-13,Meridian Networks,P4,2025-05-01,24.6,3185.16
INC003006,CI-0279,WAN/Circuits,SITE-13,Cascade Mobile,P2,2025-01-01,7.1,710.7
INC003007,CI-0279,WAN/Circuits,SITE-13,Cascade Mobile,P3,2025-05-01,30.7,3135.09
INC003008,CI-0279,WAN/Circuits,SITE-13,Cascade Mobile,P3,2025-08-01,35.5,4081.8
INC003009,CI-0279,WAN/Circuits,SITE-13,Cascade Mobile,P4,2025-09-01,35.3,3630.09
INC003010,CI-0279,WAN/Circuits,SITE-13,Cascade Mobile,P2,2025-11-01,18.7,2418.62
INC003011,CI-0279,WAN/Circuits,SITE-13,Cascade Mobile,P3,2025-12-01,37.1,3294.01
INC003012,CI-0280,Wireless/Mobile,SITE-13,Atlas Fiber,P4,2025-01-01,53.5,5371.36
INC003013,CI-0280,Wireless/Mobile,SITE-13,Atlas Fiber,P3,2025-02-01,31.9,3764.24
INC003014,CI-0280,Wireless/Mobile,SITE-13,Atlas Fiber,P1,2025-02-01,3.9,353.09
INC003015,CI-0280,Wireless/Mobile,SITE-13,Atlas Fiber,P2,2025-02-01,10.0,1385.39
INC003016,CI-0280,Wireless/Mobile,SITE-13,Atlas Fiber,P3,2025-03-01,23.5,2975.63
INC003017,CI-0280,Wireless/Mobile,SITE-13,Atlas Fiber,P4,2025-04-01,27.1,3389.77
INC003018,CI-0280,Wireless/Mobile,SITE-13,Atlas Fiber,P2,2025-05-01,6.5,603.38
INC003019,CI-0280,Wireless/Mobile,SITE-13,Atlas Fiber,P2,2025-05-01,6.7,777.57
INC003020,CI-0280,Wireless/Mobile,SITE-13,Atlas Fiber,P3,2025-08-01,32.0,3663.35
INC003021,CI-0280,Wireless/Mobile,SITE-13,Atlas Fiber,P3,2025-10-01,33.2,4347.17
INC003022,CI-0281,Voice/UCaaS,SITE-16,BlueRidge Comms,P3,2025-01-01,14.0,1262.05
INC003023,CI-0281,Voice/UCaaS,SITE-16,BlueRidge Comms,P4,2025-03-01,64.1,8210.21
INC003024,CI-0281,Voice/UCaaS,SITE-16,BlueRidge Comms,P3,2025-04-01,15.1,1602.2
INC003025,CI-0281,Voice/UCaaS,SITE-16,BlueRidge Comms,P3,2025-06-01,29.7,3742.55
INC003026,CI-0281,Voice/UCaaS,SITE-16,BlueRidge Comms,P4,2025-06-01,34.6,3409.97
INC003027,CI-0281,Voice/UCaaS,SITE-16,BlueRidge Comms,P4,2025-07-01,31.0,3431.39
INC003028,CI-0281,Voice/UCaaS,SITE-16,BlueRidge Comms,P2,2025-08-01,16.9,2224.14
INC003029,CI-0281,Voice/UCaaS,SITE-16,BlueRidge Comms,P3,2025-09-01,33.3,4623.43
INC003030,CI-0281,Voice/UCaaS,SITE-16,BlueRidge Comms,P3,2025-09-01,18.4,1815.29
INC003031,CI-0281,Voice/UCaaS,SITE-16,BlueRidge Comms,P4,2025-09-01,76.2,7362.57
INC003032,CI-0281,Voice/UCaaS,SITE-16,BlueRidge Comms,P3,2025-10-01,36.0,4960.98
INC003033,CI-0281,Voice/UCaaS,SITE-16,BlueRidge Comms,P4,2025-11-01,69.7,9258.99
INC003034,CI-0282,Data Center Net,SITE-15,BlueRidge Comms,P3,2025-07-01,17.9,1616.68
INC003035,CI-0282,Data Center Net,SITE-15,BlueRidge Comms,P3,2025-08-01,38.0,4752.31
INC003036,CI-0282,Data Center Net,SITE-15,BlueRidge Comms,P1,2025-08-01,4.4,533.12
INC003037,CI-0282,Data Center Net,SITE-15,BlueRidge Comms,P2,2025-09-01,19.0,2149.09
INC003038,CI-0282,Data Center Net,SITE-15,BlueRidge Comms,P2,2025-10-01,10.6,1033.19
INC003039,CI-0282,Data Center Net,SITE-15,BlueRidge Comms,P2,2025-12-01,10.8,1286.07
INC003040,CI-0283,Voice/UCaaS,SITE-03,NorthStar Telecom,P4,2025-03-01,26.5,3199.79
INC003041,CI-0283,Voice/UCaaS,SITE-03,NorthStar Telecom,P3,2025-04-01,22.2,2356.7
INC003042,CI-0283,Voice/UCaaS,SITE-03,NorthStar Telecom,P3,2025-05-01,16.1,1398.13
INC003043,CI-0283,Voice/UCaaS,SITE-03,NorthStar Telecom,P2,2025-05-01,14.4,1796.52
INC003044,CI-0283,Voice/UCaaS,SITE-03,NorthStar Telecom,P2,2025-07-01,13.9,1433.03
INC003045,CI-0283,Voice/UCaaS,SITE-03,NorthStar Telecom,P1,2025-07-01,3.2,339.56
INC003046,CI-0283,Voice/UCaaS,SITE-03,NorthStar Telecom,P4,2025-09-01,68.3,7141.76
INC003047,CI-0283,Voice/UCaaS,SITE-03,NorthStar Telecom,P2,2025-12-01,15.6,1739.84
INC003048,CI-0284,Voice/UCaaS,SITE-17,Meridian Networks,P3,2025-01-01,36.9,4068.63
INC003049,CI-0284,Voice/UCaaS,SITE-17,Meridian Networks,P2,2025-03-01,9.4,961.18
INC003050,CI-0284,Voice/UCaaS,SITE-17,Meridian Networks,P3,2025-07-01,17.3,1868.59
INC003051,CI-0284,Voice/UCaaS,SITE-17,Meridian Networks,P4,2025-09-01,56.5,7322.46
INC003052,CI-0284,Voice/UCaaS,SITE-17,Meridian Networks,P3,2025-10-01,29.4,2508.89
INC003053,CI-0284,Voice/UCaaS,SITE-17,Meridian Networks,P3,2025-10-01,34.7,4051.64
INC003054,CI-0284,Voice/UCaaS,SITE-17,Meridian Networks,P4,2025-12-01,64.1,5964.47
INC003055,CI-0285,Contact Center,SITE-11,Atlas Fiber,P4,2025-02-01,46.2,4826.22
INC003056,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-03-01,12.9,1682.49
INC003057,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-03-01,30.1,3514.02
INC003058,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-03-01,17.8,2425.31
INC003059,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-04-01,29.6,3049.38
INC003060,CI-0285,Contact Center,SITE-11,Atlas Fiber,P2,2025-04-01,12.8,1199.97
INC003061,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-04-01,25.3,2307.78
INC003062,CI-0285,Contact Center,SITE-11,Atlas Fiber,P2,2025-04-01,8.8,1031.28
INC003063,CI-0285,Contact Center,SITE-11,Atlas Fiber,P4,2025-04-01,36.6,4562.64
INC003064,CI-0285,Contact Center,SITE-11,Atlas Fiber,P4,2025-05-01,63.2,7738.75
INC003065,CI-0285,Contact Center,SITE-11,Atlas Fiber,P1,2025-05-01,8.5,794.92
INC003066,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-06-01,25.2,2958.92
INC003067,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-06-01,26.7,3308.73
INC003068,CI-0285,Contact Center,SITE-11,Atlas Fiber,P2,2025-06-01,11.2,1515.86
INC003069,CI-0285,Contact Center,SITE-11,Atlas Fiber,P2,2025-06-01,7.9,994.66
INC003070,CI-0285,Contact Center,SITE-11,Atlas Fiber,P2,2025-06-01,12.0,1494.83
INC003071,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-06-01,35.8,4772.06
INC003072,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-07-01,27.1,2679.89
INC003073,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-07-01,18.2,1779.5
INC003074,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-07-01,36.4,4765.39
INC003075,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-08-01,28.5,3638.81
INC003076,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-08-01,36.3,4759.25
INC003077,CI-0285,Contact Center,SITE-11,Atlas Fiber,P4,2025-09-01,57.3,6168.66
INC003078,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-09-01,26.9,3529.44
INC003079,CI-0285,Contact Center,SITE-11,Atlas Fiber,P4,2025-10-01,56.7,6168.22
INC003080,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-10-01,34.7,3329.99
INC003081,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-10-01,22.0,1965.55
INC003082,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-10-01,32.1,3176.89
INC003083,CI-0285,Contact Center,SITE-11,Atlas Fiber,P4,2025-10-01,74.4,7244.13
INC003084,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-11-01,32.6,4157.26
INC003085,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-11-01,35.3,4808.93
INC003086,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-11-01,13.0,1661.59
INC003087,CI-0285,Contact Center,SITE-11,Atlas Fiber,P1,2025-12-01,5.5,582.1
INC003088,CI-0285,Contact Center,SITE-11,Atlas Fiber,P4,2025-12-01,24.5,3106.14
INC003089,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-12-01,30.4,3438.03
INC003090,CI-0285,Contact Center,SITE-11,Atlas Fiber,P4,2025-12-01,47.1,4897.04
INC003091,CI-0285,Contact Center,SITE-11,Atlas Fiber,P3,2025-12-01,23.7,2413.41
INC003092,CI-0285,Contact Center,SITE-11,Atlas Fiber,P4,2025-12-01,62.2,5959.45
INC003093,CI-0285,Contact Center,SITE-11,Atlas Fiber,P4,2025-12-01,37.3,4058.14
INC003094,CI-0286,WAN/Circuits,SITE-07,BlueRidge Comms,P2,2025-04-01,9.3,915.68
INC003095,CI-0286,WAN/Circuits,SITE-07,BlueRidge Comms,P3,2025-05-01,24.4,2433.14
INC003096,CI-0286,WAN/Circuits,SITE-07,BlueRidge Comms,P3,2025-06-01,23.4,2401.23
INC003097,CI-0286,WAN/Circuits,SITE-07,BlueRidge Comms,P3,2025-07-01,23.7,3227.15
INC003098,CI-0286,WAN/Circuits,SITE-07,BlueRidge Comms,P3,2025-07-01,24.1,2703.03
INC003099,CI-0286,WAN/Circuits,SITE-07,BlueRidge Comms,P4,2025-08-01,62.7,6949.38
INC003100,CI-0286,WAN/Circuits,SITE-07,BlueRidge Comms,P2,2025-10-01,7.7,864.02
INC003101,CI-0286,WAN/Circuits,SITE-07,BlueRidge Comms,P2,2025-12-01,9.9,1331.8
INC003102,CI-0287,Cloud Connectivity,SITE-11,Meridian Networks,P4,2025-01-01,69.5,7632.47
INC003103,CI-0287,Cloud Connectivity,SITE-11,Meridian Networks,P3,2025-01-01,19.2,2325.12
INC003104,CI-0287,Cloud Connectivity,SITE-11,Meridian Networks,P1,2025-02-01,5.7,717.76
INC003105,CI-0287,Cloud Connectivity,SITE-11,Meridian Networks,P4,2025-03-01,30.2,2828.04
INC003106,CI-0287,Cloud Connectivity,SITE-11,Meridian Networks,P4,2025-05-01,47.4,4858.05
INC003107,CI-0287,Cloud Connectivity,SITE-11,Meridian Networks,P3,2025-05-01,22.8,2597.24
INC003108,CI-0287,Cloud Connectivity,SITE-11,Meridian Networks,P4,2025-10-01,28.2,3734.33
INC003109,CI-0288,Cloud Connectivity,SITE-20,BlueRidge Comms,P2,2025-03-01,15.1,1798.57
INC003110,CI-0288,Cloud Connectivity,SITE-20,BlueRidge Comms,P3,2025-06-01,19.2,2673.79
INC003111,CI-0288,Cloud Connectivity,SITE-20,BlueRidge Comms,P4,2025-07-01,76.4,9773.08
INC003112,CI-0288,Cloud Connectivity,SITE-20,BlueRidge Comms,P2,2025-08-01,16.1,1969.06
INC003113,CI-0288,Cloud Connectivity,SITE-20,BlueRidge Comms,P4,2025-09-01,61.8,8351.09
INC003114,CI-0288,Cloud Connectivity,SITE-20,BlueRidge Comms,P2,2025-10-01,12.8,1250.85
INC003115,CI-0288,Cloud Connectivity,SITE-20,BlueRidge Comms,P4,2025-11-01,63.4,8839.74
INC003116,CI-0288,Cloud Connectivity,SITE-20,BlueRidge Comms,P2,2025-11-01,12.1,1453.71
INC003117,CI-0288,Cloud Connectivity,SITE-20,BlueRidge Comms,P3,2025-12-01,31.0,2857.2
INC003118,CI-0288,Cloud Connectivity,SITE-20,BlueRidge Comms,P4,2025-12-01,63.4,8284.28
INC003119,CI-0288,Cloud Connectivity,SITE-20,BlueRidge Comms,P4,2025-12-01,33.4,3614.01
INC003120,CI-0289,Voice/UCaaS,SITE-18,BlueRidge Comms,P4,2025-01-01,30.4,3665.59
INC003121,CI-0289,Voice/UCaaS,SITE-18,BlueRidge Comms,P2,2025-04-01,11.4,1510.9
INC003122,CI-0289,Voice/UCaaS,SITE-18,BlueRidge Comms,P4,2025-08-01,68.7,7810.07
INC003123,CI-0290,Data Center Net,SITE-17,BlueRidge Comms,P1,2025-01-01,3.9,339.55
INC003124,CI-0290,Data Center Net,SITE-17,BlueRidge Comms,P3,2025-04-01,36.5,4263.94
INC003125,CI-0290,Data Center Net,SITE-17,BlueRidge Comms,P2,2025-05-01,8.5,1072.8
INC003126,CI-0290,Data Center Net,SITE-17,BlueRidge Comms,P3,2025-06-01,23.9,2054.2
INC003127,CI-0290,Data Center Net,SITE-17,BlueRidge Comms,P3,2025-08-01,30.2,3276.34
INC003128,CI-0290,Data Center Net,SITE-17,BlueRidge Comms,P4,2025-09-01,31.1,2995.24
INC003129,CI-0290,Data Center Net,SITE-17,BlueRidge Comms,P3,2025-11-01,22.6,2038.64
INC003130,CI-0290,Data Center Net,SITE-17,BlueRidge Comms,P3,2025-12-01,28.2,3254.51
INC003131,CI-0290,Data Center Net,SITE-17,BlueRidge Comms,P2,2025-12-01,11.2,1357.38
INC003132,CI-0291,Wireless/Mobile,SITE-10,Cascade Mobile,P4,2025-01-01,64.0,8706.43
INC003133,CI-0291,Wireless/Mobile,SITE-10,Cascade Mobile,P3,2025-02-01,32.4,4223.75
INC003134,CI-0291,Wireless/Mobile,SITE-10,Cascade Mobile,P2,2025-04-01,10.6,1129.61
INC003135,CI-0291,Wireless/Mobile,SITE-10,Cascade Mobile,P4,2025-06-01,30.5,3955.27
INC003136,CI-0291,Wireless/Mobile,SITE-10,Cascade Mobile,P3,2025-08-01,16.7,1916.2
INC003137,CI-0291,Wireless/Mobile,SITE-10,Cascade Mobile,P4,2025-11-01,52.7,4485.09
INC003138,CI-0291,Wireless/Mobile,SITE-10,Cascade Mobile,P4,2025-12-01,41.4,4810.83
INC003139,CI-0292,Contact Center,SITE-16,Meridian Networks,P3,2025-01-01,15.9,1980.8
INC003140,CI-0292,Contact Center,SITE-16,Meridian Networks,P2,2025-02-01,14.3,1985.17
INC003141,CI-0292,Contact Center,SITE-16,Meridian Networks,P3,2025-03-01,15.7,2058.22
INC003142,CI-0292,Contact Center,SITE-16,Meridian Networks,P3,2025-03-01,19.0,2501.06
INC003143,CI-0292,Contact Center,SITE-16,Meridian Networks,P2,2025-03-01,18.9,2590.02
INC003144,CI-0292,Contact Center,SITE-16,Meridian Networks,P3,2025-03-01,30.8,2680.95
INC003145,CI-0292,Contact Center,SITE-16,Meridian Networks,P3,2025-03-01,35.4,3027.48
INC003146,CI-0292,Contact Center,SITE-16,Meridian Networks,P4,2025-04-01,27.4,2660.87
INC003147,CI-0292,Contact Center,SITE-16,Meridian Networks,P4,2025-04-01,34.1,3438.71
INC003148,CI-0292,Contact Center,SITE-16,Meridian Networks,P3,2025-05-01,26.1,2223.14
INC003149,CI-0292,Contact Center,SITE-16,Meridian Networks,P4,2025-05-01,69.9,8429.92
INC003150,CI-0292,Contact Center,SITE-16,Meridian Networks,P2,2025-06-01,14.4,1341.33
INC003151,CI-0292,Contact Center,SITE-16,Meridian Networks,P4,2025-06-01,41.0,4622.53
INC003152,CI-0292,Contact Center,SITE-16,Meridian Networks,P3,2025-07-01,24.1,3373.14
INC003153,CI-0292,Contact Center,SITE-16,Meridian Networks,P3,2025-08-01,20.5,2731.69
INC003154,CI-0292,Contact Center,SITE-16,Meridian Networks,P3,2025-09-01,25.0,2842.5
INC003155,CI-0292,Contact Center,SITE-16,Meridian Networks,P3,2025-09-01,27.4,3413.38
INC003156,CI-0292,Contact Center,SITE-16,Meridian Networks,P3,2025-09-01,27.9,3691.11
INC003157,CI-0292,Contact Center,SITE-16,Meridian Networks,P3,2025-10-01,22.7,2886.56
INC003158,CI-0292,Contact Center,SITE-16,Meridian Networks,P2,2025-10-01,15.3,1364.18
INC003159,CI-0292,Contact Center,SITE-16,Meridian Networks,P2,2025-10-01,10.3,1142.49
INC003160,CI-0292,Contact Center,SITE-16,Meridian Networks,P3,2025-11-01,22.9,2467.78
