ci_id,service_area,period,uptime_pct,latency_ms,packet_loss_pct,mtbf_hours
CI-0274,Voice/UCaaS,2025-08-01,99.654,34.7,0.098,1073
CI-0274,Voice/UCaaS,2025-09-01,99.176,29.1,0.066,1557
CI-0274,Voice/UCaaS,2025-10-01,99.843,34.0,0.411,1343
CI-0274,Voice/UCaaS,2025-11-01,99.559,34.6,0.364,1521
CI-0274,Voice/UCaaS,2025-12-01,99.64,21.8,0.065,1719
CI-0275,Voice/UCaaS,2025-01-01,98.977,45.7,0.275,1350
CI-0275,Voice/UCaaS,2025-02-01,99.35,50.2,0.412,1476
CI-0275,Voice/UCaaS,2025-03-01,99.64,29.8,0.22,1365
CI-0275,Voice/UCaaS,2025-04-01,99.576,49.5,0.186,1290
CI-0275,Voice/UCaaS,2025-05-01,99.19,36.0,0.086,1549
CI-0275,Voice/UCaaS,2025-06-01,99.114,40.5,0.041,1509
CI-0275,Voice/UCaaS,2025-07-01,99.499,48.7,0.226,1889
CI-0275,Voice/UCaaS,2025-08-01,99.768,46.4,0.169,1569
CI-0275,Voice/UCaaS,2025-09-01,99.966,42.2,0.28,1434
CI-0275,Voice/UCaaS,2025-10-01,99.552,44.1,0.402,1381
CI-0275,Voice/UCaaS,2025-11-01,99.377,27.8,0.324,1314
CI-0275,Voice/UCaaS,2025-12-01,99.845,39.4,0.118,1812
CI-0276,Voice/UCaaS,2025-01-01,99.161,48.3,0.248,1085
CI-0276,Voice/UCaaS,2025-02-01,100.0,42.8,0.136,1307
CI-0276,Voice/UCaaS,2025-03-01,99.129,54.3,0.061,1247
CI-0276,Voice/UCaaS,2025-04-01,99.68,21.9,0.053,1698
CI-0276,Voice/UCaaS,2025-05-01,99.739,31.9,0.203,1411
CI-0276,Voice/UCaaS,2025-06-01,99.581,28.9,0.113,1377
CI-0276,Voice/UCaaS,2025-07-01,99.382,43.4,0.316,1313
CI-0276,Voice/UCaaS,2025-08-01,99.242,33.7,0.523,1294
CI-0276,Voice/UCaaS,2025-09-01,99.552,35.7,0.184,1408
CI-0276,Voice/UCaaS,2025-10-01,99.947,38.6,0.327,1617
CI-0276,Voice/UCaaS,2025-11-01,99.868,47.7,0.4,1964
CI-0276,Voice/UCaaS,2025-12-01,99.965,29.6,0.327,1642
CI-0277,Data Center Net,2025-01-01,100.0,27.3,0.284,1363
CI-0277,Data Center Net,2025-02-01,99.754,33.3,0.272,1217
CI-0277,Data Center Net,2025-03-01,99.838,36.6,0.223,1890
CI-0277,Data Center Net,2025-04-01,99.485,37.7,0.215,1539
CI-0277,Data Center Net,2025-05-01,100.0,35.5,0.115,1874
CI-0277,Data Center Net,2025-06-01,99.508,22.2,0.089,1250
CI-0277,Data Center Net,2025-07-01,99.06,32.1,0.189,1736
CI-0277,Data Center Net,2025-08-01,99.789,39.7,0.066,1676
CI-0277,Data Center Net,2025-09-01,100.0,38.2,0.263,1247
CI-0277,Data Center Net,2025-10-01,99.916,49.2,0.248,1381
CI-0277,Data Center Net,2025-11-01,99.551,31.6,0.146,1629
CI-0277,Data Center Net,2025-12-01,99.684,43.0,0.256,1327
CI-0278,WAN/Circuits,2025-01-01,99.45,30.5,0.172,1858
CI-0278,WAN/Circuits,2025-02-01,100.0,41.7,0.218,1227
CI-0278,WAN/Circuits,2025-03-01,99.666,28.7,0.445,1178
CI-0278,WAN/Circuits,2025-04-01,99.715,28.0,0.199,1633
CI-0278,WAN/Circuits,2025-05-01,99.907,34.5,0.314,1367
CI-0278,WAN/Circuits,2025-06-01,99.674,43.0,0.25,1394
CI-0278,WAN/Circuits,2025-07-01,99.516,43.1,0.036,1311
CI-0278,WAN/Circuits,2025-08-01,99.78,31.5,0.0,1770
CI-0278,WAN/Circuits,2025-09-01,99.27,33.4,0.107,1440
CI-0278,WAN/Circuits,2025-10-01,99.335,40.7,0.217,1696
CI-0278,WAN/Circuits,2025-11-01,99.417,52.1,0.0,1182
CI-0278,WAN/Circuits,2025-12-01,100.0,38.8,0.251,1586
CI-0279,WAN/Circuits,2025-01-01,99.771,37.4,0.055,1663
CI-0279,WAN/Circuits,2025-02-01,99.798,46.4,0.465,1566
CI-0279,WAN/Circuits,2025-03-01,99.232,49.2,0.047,1567
CI-0279,WAN/Circuits,2025-04-01,99.523,31.6,0.315,1548
CI-0279,WAN/Circuits,2025-05-01,99.754,28.5,0.174,1346
CI-0279,WAN/Circuits,2025-06-01,99.54,34.0,0.477,1448
CI-0279,WAN/Circuits,2025-07-01,98.962,46.2,0.267,1473
CI-0279,WAN/Circuits,2025-08-01,99.469,27.4,0.491,1510
CI-0279,WAN/Circuits,2025-09-01,99.079,37.6,0.381,1531
CI-0279,WAN/Circuits,2025-10-01,99.33,27.1,0.062,1804
CI-0279,WAN/Circuits,2025-11-01,99.579,21.6,0.258,1528
CI-0279,WAN/Circuits,2025-12-01,99.465,26.8,0.04,1717
CI-0280,Wireless/Mobile,2025-01-01,99.674,38.8,0.237,1565
CI-0280,Wireless/Mobile,2025-02-01,99.459,33.4,0.375,1782
CI-0280,Wireless/Mobile,2025-03-01,99.233,33.3,0.326,1876
CI-0280,Wireless/Mobile,2025-04-01,100.0,28.6,0.391,1511
CI-0280,Wireless/Mobile,2025-05-01,99.913,41.3,0.01,1609
CI-0280,Wireless/Mobile,2025-06-01,99.902,34.8,0.163,1185
CI-0280,Wireless/Mobile,2025-07-01,99.805,36.7,0.062,1434
CI-0280,Wireless/Mobile,2025-08-01,99.646,30.5,0.2,1150
CI-0280,Wireless/Mobile,2025-09-01,100.0,35.1,0.035,1008
CI-0280,Wireless/Mobile,2025-10-01,99.909,39.5,0.232,1672
CI-0280,Wireless/Mobile,2025-11-01,99.858,36.6,0.162,1416
CI-0280,Wireless/Mobile,2025-12-01,99.726,46.2,0.185,1795
CI-0281,Voice/UCaaS,2025-01-01,99.712,38.0,0.561,1830
CI-0281,Voice/UCaaS,2025-02-01,100.0,28.6,0.529,1483
CI-0281,Voice/UCaaS,2025-03-01,99.532,17.7,0.249,1283
CI-0281,Voice/UCaaS,2025-04-01,99.722,25.7,0.47,1610
CI-0281,Voice/UCaaS,2025-05-01,100.0,26.8,0.432,1139
CI-0281,Voice/UCaaS,2025-06-01,99.662,29.9,0.133,1396
CI-0281,Voice/UCaaS,2025-07-01,99.326,24.9,0.134,1523
CI-0281,Voice/UCaaS,2025-08-01,99.949,37.4,0.375,1204
CI-0281,Voice/UCaaS,2025-09-01,99.47,40.7,0.251,1327
CI-0281,Voice/UCaaS,2025-10-01,99.88,30.7,0.083,1597
CI-0281,Voice/UCaaS,2025-11-01,99.602,30.8,0.116,1286
CI-0281,Voice/UCaaS,2025-12-01,99.481,43.8,0.237,1691
CI-0282,Data Center Net,2025-01-01,99.755,30.1,0.0,1314
CI-0282,Data Center Net,2025-02-01,99.399,29.0,0.347,1694
CI-0282,Data Center Net,2025-03-01,100.0,28.9,0.44,1818
CI-0282,Data Center Net,2025-04-01,99.53,38.8,0.386,1488
CI-0282,Data Center Net,2025-05-01,99.559,30.0,0.0,1514
CI-0282,Data Center Net,2025-06-01,99.387,26.4,0.263,1209
CI-0282,Data Center Net,2025-07-01,99.842,38.9,0.14,1487
CI-0282,Data Center Net,2025-08-01,99.243,41.0,0.228,1552
CI-0282,Data Center Net,2025-09-01,99.751,29.9,0.0,1691
CI-0282,Data Center Net,2025-10-01,99.807,30.7,0.261,1751
CI-0282,Data Center Net,2025-11-01,99.942,30.5,0.0,1236
CI-0282,Data Center Net,2025-12-01,99.506,46.7,0.091,1380
CI-0283,Voice/UCaaS,2025-01-01,99.415,30.7,0.198,1243
CI-0283,Voice/UCaaS,2025-02-01,99.925,33.8,0.572,1265
CI-0283,Voice/UCaaS,2025-03-01,100.0,46.1,0.138,1420
CI-0283,Voice/UCaaS,2025-04-01,99.324,27.7,0.2,1504
CI-0283,Voice/UCaaS,2025-05-01,99.119,53.3,0.161,1513
CI-0283,Voice/UCaaS,2025-06-01,99.412,32.9,0.146,1499
CI-0283,Voice/UCaaS,2025-07-01,99.596,41.4,0.234,1640
CI-0283,Voice/UCaaS,2025-08-01,99.597,36.9,0.164,1700
CI-0283,Voice/UCaaS,2025-09-01,99.697,33.7,0.172,1478
CI-0283,Voice/UCaaS,2025-10-01,99.609,34.5,0.116,1652
CI-0283,Voice/UCaaS,2025-11-01,99.848,49.3,0.109,1633
CI-0283,Voice/UCaaS,2025-12-01,99.027,41.6,0.0,1303
CI-0284,Voice/UCaaS,2025-01-01,99.7,30.0,0.086,1403
CI-0284,Voice/UCaaS,2025-02-01,99.819,27.5,0.192,1424
CI-0284,Voice/UCaaS,2025-03-01,99.846,41.8,0.0,1709
CI-0284,Voice/UCaaS,2025-04-01,99.417,36.9,0.059,1574
CI-0284,Voice/UCaaS,2025-05-01,100.0,36.0,0.131,1453
CI-0284,Voice/UCaaS,2025-06-01,99.159,46.6,0.247,1290
CI-0284,Voice/UCaaS,2025-07-01,99.295,35.1,0.34,1269
CI-0284,Voice/UCaaS,2025-08-01,99.934,34.3,0.06,1406
CI-0284,Voice/UCaaS,2025-09-01,100.0,23.9,0.09,1690
CI-0284,Voice/UCaaS,2025-10-01,99.665,28.7,0.345,1702
CI-0284,Voice/UCaaS,2025-11-01,99.699,30.1,0.131,1556
CI-0284,Voice/UCaaS,2025-12-01,99.206,45.6,0.455,1452
CI-0285,Contact Center,2025-01-01,99.707,45.3,0.702,1769
CI-0285,Contact Center,2025-02-01,99.079,34.1,0.692,1317
CI-0285,Contact Center,2025-03-01,100.0,50.5,0.703,1342
CI-0285,Contact Center,2025-04-01,99.375,36.8,1.0,1524
CI-0285,Contact Center,2025-05-01,99.333,18.2,1.001,1086
CI-0285,Contact Center,2025-06-01,99.403,41.5,1.288,1007
CI-0285,Contact Center,2025-07-01,99.321,31.9,1.575,1088
CI-0285,Contact Center,2025-08-01,99.807,33.8,1.813,1057
CI-0285,Contact Center,2025-09-01,99.843,41.3,2.233,894
CI-0285,Contact Center,2025-10-01,99.585,38.7,2.099,1069
CI-0285,Contact Center,2025-11-01,100.0,37.3,2.473,779
CI-0285,Contact Center,2025-12-01,99.162,38.7,2.633,918
CI-0286,WAN/Circuits,2025-01-01,99.532,21.8,0.106,1600
CI-0286,WAN/Circuits,2025-02-01,99.193,32.2,0.244,1343
CI-0286,WAN/Circuits,2025-03-01,99.702,22.8,0.333,1573
CI-0286,WAN/Circuits,2025-04-01,99.617,44.0,0.151,1376
CI-0286,WAN/Circuits,2025-05-01,100.0,49.7,0.096,1477
CI-0286,WAN/Circuits,2025-06-01,99.914,34.4,0.289,1656
CI-0286,WAN/Circuits,2025-07-01,99.431,38.4,0.199,1256
CI-0286,WAN/Circuits,2025-08-01,99.303,29.8,0.339,1692
CI-0286,WAN/Circuits,2025-09-01,99.825,38.5,0.262,1555
CI-0286,WAN/Circuits,2025-10-01,99.722,38.8,0.0,1341
CI-0286,WAN/Circuits,2025-11-01,99.291,43.9,0.448,1066
CI-0286,WAN/Circuits,2025-12-01,100.0,35.7,0.352,1601
CI-0287,Cloud Connectivity,2025-01-01,100.0,36.7,0.0,1478
CI-0287,Cloud Connectivity,2025-02-01,99.755,33.3,0.299,1486
CI-0287,Cloud Connectivity,2025-03-01,99.421,26.3,0.141,1540
CI-0287,Cloud Connectivity,2025-04-01,99.012,28.8,0.0,1376
CI-0287,Cloud Connectivity,2025-05-01,99.959,25.5,0.305,2069
CI-0287,Cloud Connectivity,2025-06-01,100.0,36.1,0.329,1226
CI-0287,Cloud Connectivity,2025-07-01,99.128,35.2,0.26,1718
CI-0287,Cloud Connectivity,2025-08-01,99.429,36.5,0.224,1473
CI-0287,Cloud Connectivity,2025-09-01,99.578,28.2,0.242,1539
CI-0287,Cloud Connectivity,2025-10-01,99.468,40.3,0.354,1635
CI-0287,Cloud Connectivity,2025-11-01,99.287,35.8,0.063,1519
CI-0287,Cloud Connectivity,2025-12-01,99.328,45.2,0.317,1730
CI-0288,Cloud Connectivity,2025-01-01,99.916,32.8,0.136,1848
CI-0288,Cloud Connectivity,2025-02-01,99.55,24.2,0.351,1528
CI-0288,Cloud Connectivity,2025-03-01,100.0,36.9,0.197,1805
CI-0288,Cloud Connectivity,2025-04-01,99.138,30.3,0.067,1060
CI-0288,Cloud Connectivity,2025-05-01,99.862,30.5,0.336,1577
CI-0288,Cloud Connectivity,2025-06-01,99.782,31.4,0.085,1517
CI-0288,Cloud Connectivity,2025-07-01,99.876,34.6,0.095,1260
CI-0288,Cloud Connectivity,2025-08-01,99.661,30.6,0.189,1452
CI-0288,Cloud Connectivity,2025-09-01,99.467,37.4,0.283,1893
CI-0288,Cloud Connectivity,2025-10-01,99.827,47.7,0.077,1179
CI-0288,Cloud Connectivity,2025-11-01,99.596,41.9,0.305,1742
CI-0288,Cloud Connectivity,2025-12-01,98.839,45.0,0.25,1191
CI-0289,Voice/UCaaS,2025-01-01,99.817,36.4,0.257,1699
CI-0289,Voice/UCaaS,2025-02-01,99.729,23.2,0.179,1176
CI-0289,Voice/UCaaS,2025-03-01,99.795,46.2,0.014,1365
CI-0289,Voice/UCaaS,2025-04-01,99.335,31.4,0.262,1411
CI-0289,Voice/UCaaS,2025-05-01,99.796,43.5,0.365,1276
CI-0289,Voice/UCaaS,2025-06-01,100.0,46.7,0.433,1468
CI-0289,Voice/UCaaS,2025-07-01,99.374,27.1,0.035,1502
CI-0289,Voice/UCaaS,2025-08-01,99.854,45.5,0.127,1492
CI-0289,Voice/UCaaS,2025-09-01,99.569,29.9,0.31,1572
CI-0289,Voice/UCaaS,2025-10-01,99.643,37.9,0.292,1621
CI-0289,Voice/UCaaS,2025-11-01,99.348,42.2,0.238,1413
CI-0289,Voice/UCaaS,2025-12-01,99.67,37.8,0.362,1290
CI-0290,Data Center Net,2025-01-01,99.997,35.2,0.124,1392
CI-0290,Data Center Net,2025-02-01,99.3,21.1,0.302,1896
CI-0290,Data Center Net,2025-03-01,99.115,27.4,0.313,1490
CI-0290,Data Center Net,2025-04-01,99.85,34.2,0.113,1454
CI-0290,Data Center Net,2025-05-01,98.885,25.9,0.342,1738
CI-0290,Data Center Net,2025-06-01,100.0,38.5,0.0,1372
CI-0290,Data Center Net,2025-07-01,99.997,48.0,0.404,1452
CI-0290,Data Center Net,2025-08-01,99.208,34.7,0.202,1813
CI-0290,Data Center Net,2025-09-01,99.668,35.1,0.211,1579
CI-0290,Data Center Net,2025-10-01,99.788,29.2,0.041,1774
CI-0290,Data Center Net,2025-11-01,99.108,48.1,0.0,1383
CI-0290,Data Center Net,2025-12-01,99.892,35.0,0.003,1585
CI-0291,Wireless/Mobile,2025-01-01,99.62,33.3,0.106,1493
CI-0291,Wireless/Mobile,2025-02-01,99.425,54.5,0.164,1425
CI-0291,Wireless/Mobile,2025-03-01,99.438,49.2,0.0,1571
CI-0291,Wireless/Mobile,2025-04-01,99.528,23.6,0.077,1563
CI-0291,Wireless/Mobile,2025-05-01,99.341,37.1,0.459,1534
CI-0291,Wireless/Mobile,2025-06-01,99.164,28.2,0.157,1429
CI-0291,Wireless/Mobile,2025-07-01,99.646,37.5,0.46,1499
CI-0291,Wireless/Mobile,2025-08-01,99.254,44.2,0.389,1546
CI-0291,Wireless/Mobile,2025-09-01,99.526,40.0,0.168,1088
CI-0291,Wireless/Mobile,2025-10-01,99.769,42.1,0.416,1353
CI-0291,Wireless/Mobile,2025-11-01,99.668,37.0,0.213,1522
CI-0291,Wireless/Mobile,2025-12-01,99.611,36.7,0.311,1744
CI-0292,Contact Center,2025-01-01,99.373,34.5,0.345,1345
CI-0292,Contact Center,2025-02-01,99.115,36.9,0.689,1385
CI-0292,Contact Center,2025-03-01,99.597,40.8,1.037,1291
CI-0292,Contact Center,2025-04-01,99.249,37.6,1.316,1101
CI-0292,Contact Center,2025-05-01,99.795,48.4,0.887,1373
CI-0292,Contact Center,2025-06-01,99.781,37.9,1.353,1131
CI-0292,Contact Center,2025-07-01,99.501,38.4,1.585,1139
CI-0292,Contact Center,2025-08-01,99.957,32.0,1.604,1408
CI-0292,Contact Center,2025-09-01,99.542,39.4,2.058,1166
CI-0292,Contact Center,2025-10-01,99.443,47.4,2.139,1022
CI-0292,Contact Center,2025-11-01,98.936,53.5,2.465,1175
CI-0292,Contact Center,2025-12-01,99.743,49.4,2.699,1077
CI-0293,Wireless/Mobile,2025-01-01,99.312,25.6,0.185,1364
CI-0293,Wireless/Mobile,2025-02-01,100.0,38.0,0.093,1445
CI-0293,Wireless/Mobile,2025-03-01,99.64,34.5,0.241,1513
CI-0293,Wireless/Mobile,2025-04-01,99.183,17.8,0.144,1612
CI-0293,Wireless/Mobile,2025-05-01,99.491,44.9,0.193,1771
CI-0293,Wireless/Mobile,2025-06-01,99.946,43.4,0.019,1503
CI-0293,Wireless/Mobile,2025-07-01,99.967,37.2,0.283,1222
CI-0293,Wireless/Mobile,2025-08-01,100.0,28.7,0.0,1429
CI-0293,Wireless/Mobile,2025-09-01,98.866,26.3,0.584,1423
CI-0293,Wireless/Mobile,2025-10-01,99.172,35.2,0.065,1672
CI-0293,Wireless/Mobile,2025-11-01,99.333,37.2,0.028,2019
CI-0293,Wireless/Mobile,2025-12-01,99.751,33.8,0.156,1389
CI-0294,Cloud Connectivity,2025-01-01,99.372,28.7,0.452,1389
CI-0294,Cloud Connectivity,2025-02-01,98.961,25.7,0.339,1449
CI-0294,Cloud Connectivity,2025-03-01,99.56,44.4,0.083,1626
CI-0294,Cloud Connectivity,2025-04-01,99.4,39.6,0.141,1451
CI-0294,Cloud Connectivity,2025-05-01,99.846,41.0,0.175,1405
CI-0294,Cloud Connectivity,2025-06-01,100.0,39.7,0.141,1369
CI-0294,Cloud Connectivity,2025-07-01,99.907,35.9,0.175,1522
CI-0294,Cloud Connectivity,2025-08-01,99.701,34.5,0.381,1751
CI-0294,Cloud Connectivity,2025-09-01,99.76,46.0,0.201,1638
CI-0294,Cloud Connectivity,2025-10-01,99.901,43.2,0.337,1626
CI-0294,Cloud Connectivity,2025-11-01,100.0,30.7,0.177,1457
CI-0294,Cloud Connectivity,2025-12-01,99.49,19.1,0.406,1294
CI-0295,Cloud Connectivity,2025-01-01,99.651,23.6,0.293,1342
CI-0295,Cloud Connectivity,2025-02-01,99.259,36.6,0.095,1385
CI-0295,Cloud Connectivity,2025-03-01,99.652,41.4,0.077,1301
CI-0295,Cloud Connectivity,2025-04-01,99.607,39.3,0.419,1285
CI-0295,Cloud Connectivity,2025-05-01,99.505,44.4,0.496,1301
CI-0295,Cloud Connectivity,2025-06-01,99.378,38.0,0.113,1348
CI-0295,Cloud Connectivity,2025-07-01,99.673,47.4,0.004,1799
CI-0295,Cloud Connectivity,2025-08-01,99.428,37.8,0.439,1565
CI-0295,Cloud Connectivity,2025-09-01,99.511,40.7,0.174,1604
CI-0295,Cloud Connectivity,2025-10-01,99.539,41.9,0.0,1297
CI-0295,Cloud Connectivity,2025-11-01,99.177,34.5,0.0,1361
CI-0295,Cloud Connectivity,2025-12-01,99.268,46.8,0.051,1242
CI-0296,Contact Center,2025-01-01,99.675,49.3,0.391,1450
CI-0296,Contact Center,2025-02-01,99.987,43.7,0.68,1300
CI-0296,Contact Center,2025-03-01,99.737,26.6,0.731,1661
CI-0296,Contact Center,2025-04-01,99.991,41.8,0.744,1091
CI-0296,Contact Center,2025-05-01,99.396,37.8,1.054,1242
CI-0296,Contact Center,2025-06-01,100.0,43.2,1.483,1046
CI-0296,Contact Center,2025-07-01,99.108,31.0,1.406,1223
CI-0296,Contact Center,2025-08-01,99.715,33.9,1.889,1460
CI-0296,Contact Center,2025-09-01,100.0,48.7,2.049,1272
CI-0296,Contact Center,2025-10-01,100.0,27.3,2.506,974
CI-0296,Contact Center,2025-11-01,99.44,41.3,2.54,819
CI-0296,Contact Center,2025-12-01,99.515,49.2,2.733,1076
CI-0297,Voice/UCaaS,2025-01-01,99.503,40.5,0.358,1699
CI-0297,Voice/UCaaS,2025-02-01,99.728,42.5,0.331,2035
CI-0297,Voice/UCaaS,2025-03-01,99.965,34.3,0.063,1447
CI-0297,Voice/UCaaS,2025-04-01,99.5,39.1,0.095,1738
CI-0297,Voice/UCaaS,2025-05-01,99.183,21.9,0.18,1331
CI-0297,Voice/UCaaS,2025-06-01,99.223,29.9,0.086,1502
CI-0297,Voice/UCaaS,2025-07-01,99.414,30.7,0.199,1702
CI-0297,Voice/UCaaS,2025-08-01,100.0,36.2,0.234,1463
CI-0297,Voice/UCaaS,2025-09-01,99.744,38.1,0.399,1122
CI-0297,Voice/UCaaS,2025-10-01,99.53,37.7,0.196,1312
CI-0297,Voice/UCaaS,2025-11-01,99.21,41.5,0.086,1149
CI-0297,Voice/UCaaS,2025-12-01,99.857,38.7,0.183,1317
CI-0298,Wireless/Mobile,2025-01-01,99.566,44.7,0.0,1187
CI-0298,Wireless/Mobile,2025-02-01,99.412,34.8,0.126,1628
CI-0298,Wireless/Mobile,2025-03-01,99.927,37.2,0.284,1554
CI-0298,Wireless/Mobile,2025-04-01,99.603,24.7,0.046,1229
CI-0298,Wireless/Mobile,2025-05-01,99.555,36.9,0.0,1514
CI-0298,Wireless/Mobile,2025-06-01,99.337,26.4,0.106,1275
CI-0298,Wireless/Mobile,2025-07-01,99.782,33.7,0.322,1411
CI-0298,Wireless/Mobile,2025-08-01,99.478,50.0,0.0,1756
CI-0298,Wireless/Mobile,2025-09-01,100.0,41.1,0.15,1785
CI-0298,Wireless/Mobile,2025-10-01,99.503,29.4,0.142,1385
CI-0298,Wireless/Mobile,2025-11-01,99.316,43.9,0.084,1494
CI-0298,Wireless/Mobile,2025-12-01,99.167,35.2,0.027,1263
CI-0299,WAN/Circuits,2025-01-01,99.567,43.5,0.266,1601
CI-0299,WAN/Circuits,2025-02-01,99.561,32.3,0.319,1387
CI-0299,WAN/Circuits,2025-03-01,99.85,44.9,0.074,1361
CI-0299,WAN/Circuits,2025-04-01,99.436,23.3,0.13,1760
CI-0299,WAN/Circuits,2025-05-01,99.286,45.6,0.135,1922
CI-0299,WAN/Circuits,2025-06-01,99.395,33.8,0.063,1362
CI-0299,WAN/Circuits,2025-07-01,100.0,38.8,0.354,1236
CI-0299,WAN/Circuits,2025-08-01,99.796,27.2,0.0,1547
CI-0299,WAN/Circuits,2025-09-01,99.669,35.4,0.308,1674
CI-0299,WAN/Circuits,2025-10-01,100.0,25.5,0.425,1876
CI-0299,WAN/Circuits,2025-11-01,99.49,21.7,0.0,1407
CI-0299,WAN/Circuits,2025-12-01,100.0,35.1,0.107,1362
CI-0300,Voice/UCaaS,2025-01-01,99.203,42.0,0.186,1919
CI-0300,Voice/UCaaS,2025-02-01,99.788,41.6,0.164,1281
CI-0300,Voice/UCaaS,2025-03-01,99.338,24.0,0.337,1423
CI-0300,Voice/UCaaS,2025-04-01,99.886,36.1,0.156,1266
CI-0300,Voice/UCaaS,2025-05-01,99.69,33.3,0.335,1356
CI-0300,Voice/UCaaS,2025-06-01,99.785,48.1,0.241,1657
CI-0300,Voice/UCaaS,2025-07-01,99.772,50.2,0.256,1639
CI-0300,Voice/UCaaS,2025-08-01,99.589,28.8,0.019,1753
CI-0300,Voice/UCaaS,2025-09-01,99.297,41.0,0.262,1683
CI-0300,Voice/UCaaS,2025-10-01,99.446,28.7,0.257,1441
CI-0300,Voice/UCaaS,2025-11-01,99.231,50.5,0.081,1301
CI-0300,Voice/UCaaS,2025-12-01,99.527,45.0,0.0,1733
CI-0301,Data Center Net,2025-01-01,99.327,37.1,0.099,1898
CI-0301,Data Center Net,2025-02-01,99.637,29.3,0.155,1517
CI-0301,Data Center Net,2025-03-01,99.653,38.5,0.2,1224
CI-0301,Data Center Net,2025-04-01,99.498,39.9,0.1,1634
CI-0301,Data Center Net,2025-05-01,99.61,33.3,0.379,1152
CI-0301,Data Center Net,2025-06-01,99.397,44.9,0.475,1957
CI-0301,Data Center Net,2025-07-01,99.615,38.7,0.323,1755
CI-0301,Data Center Net,2025-08-01,99.694,42.4,0.269,1604
CI-0301,Data Center Net,2025-09-01,99.324,32.4,0.122,1262
CI-0301,Data Center Net,2025-10-01,99.105,31.6,0.16,1521
CI-0301,Data Center Net,2025-11-01,99.767,36.5,0.161,1316
CI-0301,Data Center Net,2025-12-01,99.863,34.2,0.135,1462
CI-0302,WAN/Circuits,2025-01-01,99.38,30.8,0.116,1442
CI-0302,WAN/Circuits,2025-02-01,99.797,38.3,0.432,1742
CI-0302,WAN/Circuits,2025-03-01,100.0,39.5,0.281,1402
CI-0302,WAN/Circuits,2025-04-01,99.848,29.8,0.0,1805
CI-0302,WAN/Circuits,2025-05-01,99.225,38.5,0.068,1725
CI-0302,WAN/Circuits,2025-06-01,99.979,39.2,0.387,1501
CI-0302,WAN/Circuits,2025-07-01,100.0,41.0,0.065,1513
CI-0302,WAN/Circuits,2025-08-01,99.554,33.0,0.0,1577
CI-0302,WAN/Circuits,2025-09-01,99.184,14.8,0.148,1348
CI-0302,WAN/Circuits,2025-10-01,99.342,10.2,0.072,1465
CI-0302,WAN/Circuits,2025-11-01,99.41,38.1,0.409,1603
CI-0302,WAN/Circuits,2025-12-01,99.908,43.9,0.047,1587
CI-0303,Contact Center,2025-01-01,99.899,32.3,0.29,1564
CI-0303,Contact Center,2025-02-01,99.156,28.0,0.517,1506
CI-0303,Contact Center,2025-03-01,99.666,45.8,0.687,1179
CI-0303,Contact Center,2025-04-01,99.757,31.9,0.943,961
CI-0303,Contact Center,2025-05-01,99.687,51.5,1.087,1496
CI-0303,Contact Center,2025-06-01,99.582,25.9,1.316,1058
CI-0303,Contact Center,2025-07-01,99.505,44.2,1.936,922
CI-0303,Contact Center,2025-08-01,99.455,34.5,1.676,1185
CI-0303,Contact Center,2025-09-01,99.6,28.0,2.078,883
CI-0303,Contact Center,2025-10-01,99.604,53.5,2.353,1118
CI-0303,Contact Center,2025-11-01,99.441,44.7,2.576,1134
CI-0303,Contact Center,2025-12-01,99.57,46.7,2.503,853
CI-0304,Cloud Connectivity,2025-01-01,99.812,41.7,0.214,1795
CI-0304,Cloud Connectivity,2025-02-01,99.752,33.1,0.017,1787
CI-0304,Cloud Connectivity,2025-03-01,99.831,49.4,0.525,1242
CI-0304,Cloud Connectivity,2025-04-01,99.215,12.1,0.338,1631
CI-0304,Cloud Connectivity,2025-05-01,99.629,25.2,0.187,1536
CI-0304,Cloud Connectivity,2025-06-01,99.835,37.2,0.3,1475
CI-0304,Cloud Connectivity,2025-07-01,99.954,40.1,0.022,1777
CI-0304,Cloud Connectivity,2025-08-01,99.968,38.7,0.242,1831
CI-0304,Cloud Connectivity,2025-09-01,99.11,44.9,0.129,1719
CI-0304,Cloud Connectivity,2025-10-01,99.636,25.1,0.126,1704
CI-0304,Cloud Connectivity,2025-11-01,99.537,30.0,0.106,1628
CI-0304,Cloud Connectivity,2025-12-01,100.0,17.9,0.62,1540
CI-0305,WAN/Circuits,2025-01-01,99.774,31.5,0.199,1538
CI-0305,WAN/Circuits,2025-02-01,99.285,28.6,0.378,1189
CI-0305,WAN/Circuits,2025-03-01,99.732,32.0,0.056,1894
CI-0305,WAN/Circuits,2025-04-01,99.314,26.0,0.172,1346
CI-0305,WAN/Circuits,2025-05-01,99.602,36.2,0.235,1475
CI-0305,WAN/Circuits,2025-06-01,99.389,40.1,0.183,1400
CI-0305,WAN/Circuits,2025-07-01,100.0,34.0,0.364,1745
CI-0305,WAN/Circuits,2025-08-01,99.986,40.5,0.2,1487
CI-0305,WAN/Circuits,2025-09-01,99.527,17.7,0.308,1548
CI-0305,WAN/Circuits,2025-10-01,99.848,34.1,0.3,1224
CI-0305,WAN/Circuits,2025-11-01,99.249,15.2,0.18,1345
CI-0305,WAN/Circuits,2025-12-01,99.329,37.7,0.136,1213
CI-0306,Wireless/Mobile,2025-01-01,100.0,34.7,0.038,1366
